itemNumber,class,name,customerReviewAverage,customerReviewCount,customerTopRated,modelNumber,salePrice,manufacturer,isRefurbished
9SIAKDCHAY3944,desktop,DELL Business Desktop OptiPlex 7050-SFF Intel Core i7-7700 32GB DDR4 512GB SSD Windows 10 Pro 64-bit,0.0,0,False,NE1-22099,211.09,DELL,True
9SIA4P0KG18148,desktop,iBUYPOWER Slate 8 MESH Gaming PC Desktop - AMD Ryzen 9 9900X - NVIDIA GeForce RTX 5070Ti 16GB - 32GB DDR5 RGB - 2TB NVMe SSD - SMA9N57T01,0.0,0,False,SMA9N57T01,2299.99,iBUYPOWER,False
9SIACAGKEU4755,desktop,"HP ProDesk 600 G6 Desktop Mini PC, Intel Six Core i5 10500T 2.3Ghz, 32GB DDR4 RAM, 512GB NVMe M.2 SSD, USB Type C, Windows 11 Pro",0.0,0,False,DPC-24308,410.0,HP,True
9SIC1A0KH88767,desktop,"Tower Business Desktop Computer PC - Intel 14th Generation Core i7-14650HX,32GB DDR4 3200 RAM, 1TB M.2 NVME SSD,Windows 11 Home,WiFiHDMI,RJ-45,Wired Keyboard & Mouse.",0.0,0,False,Core i7-14650HX/32G/1T,699.99,abytespark,False
9SIAKWUK7F4150,desktop,"Dell OptiPlex 5090 Desktop, Intel Core i7-10700 Upto 4.8GHz, 32GB RAM, 1TB NVMe SSD, DVDRW, DisplayPort, Wi-Fi, Bluetooth, Windows 10 Pro",0.0,0,False,Opti5090i71-321nP,560.99,DELL,False
9SIA1HJKDY4335,desktop,"Skytech O11 Vision Gaming PC Desktop, Ryzen 7 9800X3D 4.7 GHz (5.2 GHz Turbo), NVIDIA RTX 5070 Ti 16GB GDDR7, 1TB Gen4 SSD, 32GB DDR5 6000 RGB, 850W GOLD PSU, 360mm AIO , Wi-Fi, Win 11 Home",3.7,3,False,ST-O11V-1641-B-AL,1999.99,Skytech,False
83-151-713,desktop,MSI CODEX Z2 Gaming Desktop PC AMD Ryzen 7 8700F GeForce RTX 4060 32GB RAM 1TB NVMe SSD Windows 11 Home B8NUC-269US,0.0,0,False,CodZ2A8NUC269,1016.99,MSI,True
9SIBYN7KMJ3841,desktop,Dell Pro Tower QCT1255 Desktop Computer - AMD Ryzen 5 8500G (3.55 GHz) - 8 GB - 256 GB SSD - Windows 11 Pro - Gigabit Ethernet - AMD DDR5 SDRAM - 180W  85NHY,0.0,0,False,85NHY,741.99,DELL,False
9SIA65EKKP6485,desktop,"Dell Pro Micro Computer- Intel Core i7-14700  (Beats i9-12900) , 32GB RAM, 1TB NVMe SSD, USB Type-C, Built in AX WiFi, BT, Display Port, HDMI, Windows 11 Pro - AI Copilot, Black Desktop",0.0,0,False,Micro-Pro-i7-14700.NP.05,1299.99,DELL,False
9SIBWCHKG95670,desktop,Elite Pro 50 Vector - RTX 5070 Ti 16GB | Intel Core i7-12700KF 3.60GHz (5GHz Turbo Boost) | 32GB DDR5 6000MHz | 1TB Gen4 SSD | 850W Gold PSU | ARGB Fans | Wi-Fi + BT | Win 11,0.0,0,False,V100-RTX5070Ti-12700KF-1TB-32GB-850W-BLK,1599.99,Andromeda Insights,False
9SIBM02KFW7071,desktop,Dell OptiPlex 5070 SFF Desktop Core i7 32GB Ram 1T SSD Wi-Fi Windows 11 Computer,0.0,0,False,00764046445637,499.0,DELL,True
9SIBPBAJYM0489,desktop,"HIGOLEPC Mini PC,10.1 Inch Touchscreen Windows 11 Pro Mini Computer,Intel Celeron J4125 8GB RAM/128GB ROM,Dual R232 HDMI,BT 5.2,WiFi 5.0,Type-C,Support Auto-Boot.",0.0,0,False,Higole F10 - 10.1 - 02,289.0,Higole,False
3D5-002P-00083,desktop,YEYIAN Gaming PC MIRAGE -S AMD RYZEN 7 7800X3D GeForce RTX 5090 2TB SSD 32GB 6000MHz RGB 360mm AIO 1000W PSU Windows 11 Home - YPA-MS780DC-5901N,0.0,0,False,YPA-MS780DC-5901N,3999.99,YEYIAN,False
9SIAE4NKFE2531,desktop,Acer Aspire Desktop|14th Gen Intel Core i7-14700 Processor|64GB DDR5|2TB SSD Plus 1TB HDD|Wi-Fi 6|Bluetooth|Intel UHD Graphics|2 x HDMI|Dual Monitor Capable| Windows 11 Pro,0.0,0,False,ACERTC14i7642TBSDUR11H,1599.0,Acer America,False
83-360-936,desktop,ABS Cyclone Aqua Gaming PC - Windows 11 - Intel Core i5-14400F - RTX 5060 8GB - DLSS 4 - AI-Powered Performance - 32GB DDR4 3200 - 1TB M.2 NVMe SSD - CA14400F50605,4.6,275,True,NPH#323,799.99,ABS,False
9SIA4R8KJC5981,desktop,Dell Optiplex 7070 Tower Desktop Computer |  Intel Core i5 8500 (3.2) | 16GB DDR4 RAM | 256GB SSD Solid State | Windows 11 Professional,0.0,0,False,DELL-7070-Tower-i5-8500-16-256-W11P,289.99,DELL,True
